associacao agricola do distrito federal e ride (agrifam) taguatinga df,associacao dos produtores da agricultura familiar (aspaf) guara df,associacao dos produtores da agricultura familiar (aspaf) nucleo bandeirante df,associacao dos produtores rurais organicos e convencionais do distrito federal e entorno (asproc) recanto das emas df,associacao dos produtores rurais organicos e convencionais do distrito federal e entorno (asproc) samambaia df,associacao dos produtores rurais novo horizonte betinho (aspronte) recanto das emas df,associacao dos trabalhadores rurais da agricultura familiar do assentamento chapadinha (astraf) guara df,cooperativa mista da agricultura familiar do meio ambiente e da cultura do brasil (coopbrasfil) recanto das emas df,cooperativa mista da agricultura familiar do meio ambiente e da cultura do brasil (coopbrasfil) samambaia df,cooperativa mista da agricultura familiar do meio ambiente e da cultura do brasil (coopbrasfil) nucleo bandeirante df,cooperativa agropecuaria da regiao de brazlandia (coopebraz) taguatinga df,cooperativa agropecuaria da regiao de brazlandia (coopebraz) samambaia df,cooperativa agropecuaria da regiao de brazlandia (coopebraz) recanto das emas df
0.6013000000000001,0.4662,0.5383000000000001,0.5859,0.49,0.4081,0.3612,0.3934,0.6384000000000002,0.5529999999999999,0.5586000000000002,0.4466,0.5677
0.5928000000000001,0.4176,0.5124,0.5159999999999999,0.4181999999999999,0.3774,0.3791999999999999,0.3869999999999999,0.591,0.4974,0.4698,0.4283999999999999,0.5933999999999998
0.5406,0.4131,0.5117,0.5746,0.3825,0.3281,0.306,0.5117,0.7157000000000001,0.6392000000000001,0.5678000000000001,0.3604,0.5780000000000001
0.6471999999999999,0.416,0.4944,0.6439999999999999,0.5304,0.4544,0.3752,0.444,0.6232,0.5087999999999999,0.5784,0.4536,0.5808000000000001
0.515,0.535,0.755,0.39,0.21,0.2799999999999999,0.265,0.135,0.61,0.655,0.255,0.205,0.88
0.4382,0.4396000000000001,0.6104,0.5936,0.4914,0.4564000000000001,0.2982,0.3654,0.5824,0.6579999999999999,0.5404000000000001,0.2912,0.5614
0.5604,0.4314,0.5166,0.5159999999999999,0.4481999999999999,0.3852,0.3761999999999999,0.4049999999999999,0.5664,0.5429999999999999,0.4782,0.3875999999999999,0.5495999999999999
0.545,0.4140000000000001,0.557,0.548,0.411,0.328,0.3720000000000001,0.452,0.6250000000000001,0.6160000000000001,0.517,0.4870000000000001,0.612
0.6118,0.4654999999999999,0.5866,0.6216,0.5159,0.4172,0.3864000000000001,0.3913,0.5992000000000002,0.5236000000000001,0.5894000000000001,0.4746,0.6041
0.4424,0.3792,0.5352,0.532,0.4536,0.3496,0.364,0.3863999999999999,0.528,0.4528,0.496,0.4367999999999999,0.468
0.6799999999999999,0.545,0.4599999999999999,0.52,0.25,0.67,0.19,0.5449999999999999,0.62,0.47,0.48,0.08,0.72
0.08,0.14,0.64,0.19,0.04,0.09,0.12,0.21,0.36,0.5,0.06,0.28,0.81
0.6020000000000001,0.4011,0.5999,0.6237000000000001,0.4900000000000001,0.4144,0.3549,0.4249,0.5929000000000001,0.5684,0.4690000000000001,0.4522,0.6125
0.5616,0.3168,0.5237999999999999,0.6470999999999999,0.5274,0.4589999999999999,0.3537,0.3617999999999999,0.5579999999999999,0.4959,0.4562999999999999,0.4562999999999999,0.5480999999999999
0.5544,0.3954,0.5141999999999999,0.5369999999999999,0.4307999999999999,0.3504000000000001,0.3719999999999999,0.3869999999999999,0.5508,0.5388,0.4824,0.4085999999999999,0.5795999999999999
0.3757,0.374,0.6868000000000001,0.7191000000000001,0.6205,0.5474,0.2006,0.4437,0.5933,0.5746,0.5100000000000001,0.3553,0.4097
0.6511999999999999,0.476,0.4592,0.5424,0.3968,0.3296,0.3272,0.3496,0.5984,0.4728,0.544,0.3552,0.5928
0.11,0.11,0.6699999999999999,0.28,0.205,0.42,0.25,0.495,0.46,0.4599999999999999,0.09,0.465,0.78
0.7448,0.4452,0.406,0.5054,0.4354,0.4004,0.4144,0.3430000000000001,0.6020000000000001,0.6650000000000001,0.483,0.3584,0.7140000000000001
0.297,0.4092,0.6204,0.5874,0.4455,0.5412,0.2805,0.6435000000000001,0.5181,0.6237,0.33,0.2178,0.3333
0.505,0.19,0.21,0.565,0.49,0.42,0.475,0.235,0.5,0.8,0.065,0.285,0.535
0.5928000000000001,0.4176,0.5124,0.5159999999999999,0.4181999999999999,0.3774,0.3791999999999999,0.3869999999999999,0.591,0.4974,0.4698,0.4283999999999999,0.5933999999999998
0.12,0.06,0.31,0.71,0.76,0.52,0.43,0.11,0.03,0.64,0.08,0.29,0.16
0.6183999999999998,0.4992,0.5559999999999999,0.5616,0.4807999999999999,0.4216,0.3448,0.4576,0.6648000000000001,0.6256,0.5351999999999999,0.3544,0.5816000000000001
0.714,0.4466,0.4648,0.5712,0.5348,0.4032,0.4382,0.2856,0.5684,0.525,0.6244000000000001,0.3332,0.6132
0.5628,0.315,0.5432,0.5306,0.5138,0.4844,0.308,0.5264000000000001,0.5334,0.4998,0.3906,0.4508,0.518
0.5651999999999999,0.4149,0.5463,0.6201,0.4455,0.3465,0.2934,0.4014,0.5544,0.5274,0.4446,0.3653999999999999,0.5246999999999999
0.5022,0.3861,0.4977,0.5660999999999999,0.4653,0.3554999999999999,0.4301999999999999,0.4131,0.5643,0.5382,0.5066999999999999,0.4437,0.5138999999999999
0.5357,0.5214,0.6743,0.4807,0.3839,0.3949000000000001,0.3805999999999999,0.528,0.6588999999999999,0.6292,0.5478,0.4619999999999999,0.6610999999999999
0.6817,0.272,0.4352,0.6579,0.5457000000000001,0.4318,0.3825,0.289,0.6477,0.5253000000000001,0.442,0.4607,0.6324000000000001
0.543,0.4236,0.5483999999999999,0.5597999999999999,0.4607999999999999,0.3636000000000001,0.3647999999999999,0.4019999999999999,0.5898,0.5249999999999999,0.5058,0.4361999999999998,0.5369999999999999
0.6251000000000001,0.49,0.6181,0.6033999999999999,0.4844,0.3878,0.3955000000000001,0.4613,0.6860000000000002,0.5677000000000001,0.5845000000000001,0.4886,0.6153
0.525,0.4564,0.6286,0.6034,0.4732,0.3598,0.2758,0.4578,0.5306000000000001,0.6104,0.5950000000000001,0.4228,0.5628000000000001
0.6479,0.517,0.5731,0.5929000000000001,0.4202000000000001,0.3586,0.3938,0.3025,0.6853,0.4630999999999999,0.5093000000000001,0.4466,0.6093999999999999
0.4983,0.5346,0.6006,0.462,0.4686,0.3597,0.2904,0.3432,0.726,0.3267,0.5115000000000001,0.429,0.4323
0.555,0.44,0.519,0.527,0.472,0.304,0.369,0.229,0.56,0.513,0.535,0.424,0.553
0.4894999999999999,0.3652,0.594,0.5478000000000001,0.4653,0.3069,0.3167999999999999,0.5038,0.6060999999999999,0.5302,0.5874,0.5027,0.5566
0.5479999999999999,0.3824,0.5831999999999999,0.6184,0.4984,0.432,0.2936,0.4959999999999999,0.6352000000000001,0.548,0.4816000000000001,0.4352,0.5536000000000001
0.72,0.18,0.94,0.97,0.96,0.85,0.32,0.56,0.94,0.7,0.74,0.7,0.7
0.484,0.3256,0.6633,0.5808,0.418,0.4378000000000001,0.2299,0.4477,0.6049999999999999,0.5445,0.4245999999999999,0.3607999999999999,0.6335999999999999
0.7378,0.4862,0.5168,0.6715000000000001,0.4896000000000001,0.3536000000000001,0.3247,0.323,0.6698000000000001,0.5508000000000001,0.4692,0.4777,0.6018
0.6056,0.3888,0.5248,0.5264,0.4552,0.3784,0.3376,0.4184,0.5752,0.5136000000000001,0.432,0.3768,0.568
0.5424000000000001,0.3798,0.5201999999999999,0.5303999999999999,0.4445999999999999,0.3864,0.3653999999999999,0.357,0.5796,0.5099999999999999,0.4566,0.3983999999999999,0.5615999999999999
0.388,0.314,0.466,0.6120000000000001,0.588,0.428,0.394,0.416,0.546,0.64,0.39,0.382,0.418
0.585,0.4194,0.4824,0.5283,0.4743,0.3617999999999999,0.4022999999999999,0.2898,0.6093,0.5408999999999999,0.4913999999999999,0.4401,0.5741999999999999
0.5879999999999999,0.4800000000000001,0.5903999999999999,0.6,0.544,0.4680000000000001,0.4463999999999999,0.4408,0.6664,0.6048,0.5399999999999999,0.4328,0.5488000000000001
0.6293000000000001,0.4648,0.5901000000000001,0.5726,0.4725000000000001,0.4179,0.4060000000000001,0.4263,0.6216000000000002,0.5131,0.5446000000000002,0.4802,0.6285999999999999
0.6280999999999999,0.5104,0.5302,0.4103,0.3432,0.44,0.4092,0.4432999999999999,0.7073,0.5907,0.4366999999999999,0.374,0.6666000000000001
0.5542000000000001,0.374,0.6069000000000001,0.5372,0.5049,0.5117,0.357,0.4658,0.7939000000000002,0.5219,0.4182,0.4981,0.6239
0.51,0.7,0.8,0.47,0.54,0.04,0.82,0.13,0.52,0.77,0.73,0.98,0.52
0.4125,0.3762,0.66,0.5841000000000001,0.6072,0.3498,0.1815,0.5511,0.594,0.5445,0.4818,0.3333,0.2013
0.5844,0.4787999999999999,0.5267999999999999,0.5928,0.3816,0.2844,0.3024,0.3647999999999999,0.5256000000000001,0.4908,0.6108,0.3684,0.606
0.6048000000000001,0.4291,0.5796,0.595,0.5152000000000001,0.3605,0.4193000000000001,0.4025,0.6216000000000002,0.5726000000000001,0.5348000000000002,0.5025999999999999,0.5922000000000001
0.778,0.52,0.66,0.566,0.548,0.488,0.402,0.256,0.7100000000000001,0.558,0.53,0.482,0.672
0.608,0.427,0.453,0.5920000000000001,0.528,0.42,0.458,0.353,0.567,0.5880000000000001,0.5660000000000001,0.3889999999999999,0.551
0.5232,0.3968,0.6088,0.616,0.5104,0.3936,0.3647999999999999,0.4671999999999999,0.5680000000000001,0.5304,0.5599999999999999,0.5095999999999999,0.5464
0.6921,0.5031,0.5184,0.5237999999999999,0.4553999999999999,0.4814999999999999,0.4553999999999999,0.3834,0.6957,0.5202,0.5346,0.4238999999999999,0.6552
0.6503999999999999,0.4128,0.572,0.5256000000000001,0.4048,0.4296,0.4015999999999999,0.4008,0.6768000000000001,0.5344,0.4664,0.4528,0.7144
0.62,0.464,0.628,0.808,0.506,0.4019999999999999,0.282,0.322,0.562,0.4640000000000001,0.614,0.3400000000000001,0.5619999999999999
0.6159999999999999,0.4016,0.5791999999999999,0.636,0.476,0.3616,0.3615999999999999,0.392,0.5576000000000001,0.6048,0.4816,0.4223999999999999,0.6208
0.396,0.6732,0.6831,0.7887,0.6303000000000001,0.4818,0.2409,0.5874,0.6996,0.5775,0.8217000000000001,0.2574,0.2508
0.55,0.125,0.43,0.5549999999999999,0.46,0.5549999999999999,0.5700000000000001,0.45,0.305,0.2299999999999999,0.275,0.525,0.685
0.89,0.32,0.11,0.42,0.22,0.32,0.52,0.36,0.97,0.96,0.05,0.28,0.91
0.782,0.5661,0.5185000000000001,0.6375000000000001,0.4811,0.4947,0.3553,0.5678,0.7667,0.6069,0.6239000000000001,0.3961,0.6545000000000001
0.571,0.4090000000000001,0.496,0.573,0.407,0.362,0.318,0.451,0.5990000000000001,0.48,0.537,0.44,0.6
0.5424000000000001,0.423,0.5423999999999999,0.5279999999999998,0.4385999999999999,0.3678,0.3365999999999999,0.4031999999999999,0.6042,0.5448,0.4901999999999999,0.4163999999999999,0.5567999999999999
0.7011,0.4446,0.4634999999999999,0.5598,0.4184999999999999,0.3869999999999999,0.3554999999999999,0.4032,0.6560999999999999,0.4473,0.5688,0.4329,0.6435
0.825,0.475,0.37,0.505,0.45,0.485,0.345,0.375,0.955,0.55,0.305,0.405,0.575
0.598,0.358,0.588,0.6260000000000001,0.43,0.254,0.282,0.358,0.674,0.67,0.4060000000000001,0.354,0.594
0.5656,0.4634,0.5453,0.5558,0.4886,0.4123,0.3794,0.385,0.5516000000000001,0.5187,0.5453000000000001,0.413,0.5523
0.5418000000000001,0.3555999999999999,0.539,0.5313000000000001,0.4809,0.3647,0.3836,0.3248,0.5418000000000002,0.4879000000000001,0.4739000000000001,0.4389,0.5572
0.6588999999999999,0.5247,0.5753,0.6534,0.5621,0.4917,0.4521,0.3432,0.6776,0.5478,0.5236,0.4279,0.5335
0.5847999999999999,0.4568,0.5928,0.6015999999999999,0.5232,0.3664,0.392,0.3792,0.6592,0.5968,0.5664,0.52,0.5984
0.5916000000000001,0.4284,0.5099999999999999,0.5501999999999998,0.4493999999999999,0.3444,0.3593999999999999,0.3636,0.5736,0.5219999999999999,0.5088000000000001,0.4013999999999999,0.5489999999999999
0.51,0.392,0.5000000000000001,0.556,0.386,0.126,0.252,0.382,0.504,0.534,0.684,0.49,0.5980000000000001
0.64,0.524,0.488,0.534,0.326,0.312,0.448,0.372,0.774,0.6040000000000001,0.634,0.524,0.7100000000000001
0.5424000000000001,0.423,0.5423999999999999,0.5279999999999998,0.4385999999999999,0.3678,0.3365999999999999,0.4031999999999999,0.6042,0.5448,0.4901999999999999,0.4163999999999999,0.5567999999999999
0.6060000000000001,0.4151999999999999,0.5327999999999999,0.5232,0.3396,0.3467999999999999,0.3228,0.348,0.5616,0.4068,0.4307999999999999,0.3144,0.6216
0.6527999999999999,0.4928,0.5744,0.6528,0.56,0.4720000000000001,0.4087999999999999,0.4256,0.6192,0.5776,0.5448,0.4408,0.5680000000000001
0.7524,0.6831,0.6963,0.5049,0.363,0.2409,0.3366,0.6072000000000001,0.6303000000000001,0.6963,0.5181,0.3663,0.6105
0.6958,0.392,0.5082000000000001,0.6118,0.5026,0.3892,0.427,0.4186,0.546,0.6230000000000001,0.4018,0.3892,0.5936
0.4116,0.4088,0.5782,0.4662,0.4718,0.3374,0.4382000000000001,0.3766,0.5012,0.6720000000000002,0.455,0.4088,0.5096
0.95,0.16,0.06,0.21,0.18,0.43,0.29,0.14,0.29,0.37,0.17,0.07,0.95
0.567,0.4710000000000001,0.519,0.517,0.375,0.386,0.34,0.4,0.5840000000000001,0.5,0.519,0.397,0.654
0.6500000000000001,0.384,0.484,0.511,0.468,0.416,0.436,0.407,0.6180000000000001,0.5810000000000001,0.476,0.359,0.6400000000000001
0.6132000000000001,0.4116,0.5824,0.6342000000000001,0.5012000000000001,0.4361,0.3388,0.4466,0.6195000000000002,0.539,0.4830000000000001,0.4179,0.5943
0.544,0.3026,0.561,0.5797,0.5151000000000001,0.459,0.3842,0.6103000000000001,0.6035000000000001,0.6834000000000001,0.3587,0.493,0.5814
0.5791999999999999,0.376,0.5928,0.6023999999999999,0.4888,0.4184,0.3632,0.436,0.6416000000000001,0.512,0.4888,0.4664,0.5888
0.5728,0.476,0.6272,0.5832,0.4639999999999999,0.3456,0.2856,0.4112,0.6208000000000001,0.5128,0.5559999999999999,0.4263999999999999,0.5256000000000001
0.7000000000000001,0.5012,0.6482,0.6202000000000001,0.5502,0.4438,0.4396,0.4102,0.6062000000000001,0.49,0.5628000000000001,0.5726,0.6048
0.5591999999999999,0.4192,0.5464,0.5696,0.5064,0.4472,0.3616,0.4959999999999999,0.5672,0.5207999999999999,0.5391999999999999,0.4055999999999999,0.5424
0.639,0.4240000000000001,0.512,0.558,0.514,0.335,0.44,0.3620000000000001,0.476,0.6110000000000001,0.546,0.414,0.5700000000000001
0.5082,0.5973,0.726,0.5478000000000001,0.4191,0.5841000000000001,0.1947,0.7359,0.8183999999999999,0.4587,0.4884,0.297,0.3597
0.6846000000000001,0.5068,0.5166000000000001,0.6146,0.4704,0.1974,0.4382,0.2814,0.5026,0.5306000000000001,0.6958000000000001,0.5152000000000001,0.5978
0.6367999999999999,0.5072,0.6184000000000001,0.6224,0.5224,0.436,0.4311999999999999,0.4592,0.6584,0.5168,0.604,0.5208,0.5776000000000001
0.72,0.18,0.94,0.97,0.96,0.85,0.32,0.56,0.94,0.7,0.74,0.7,0.7
0.6527999999999999,0.464,0.5088,0.6016,0.4712,0.3992,0.4007999999999999,0.3792,0.5864,0.5511999999999999,0.5392,0.4472,0.6216
0.6768,0.5088,0.5064,0.534,0.4403999999999999,0.2556,0.3396,0.2904,0.5724,0.5112,0.6324000000000001,0.4656,0.5808
0.5425,0.66,0.6125,0.4049999999999999,0.225,0.4225,0.3325,0.3875,0.73,0.6325000000000001,0.5675,0.2225,0.785
0.6069000000000001,0.476,0.5831000000000001,0.5992,0.4928,0.4144,0.3696,0.4081,0.6636000000000002,0.588,0.5628000000000002,0.4662,0.6244
0.7623,0.6666000000000001,0.5907,0.5379,0.2904,0.5973,0.2607,0.3795,0.6930000000000001,0.5775,0.4653,0.0957,0.7887
0.6039,0.4157999999999999,0.6006,0.6391,0.5676,0.3729,0.33,0.4191,0.6116,0.4696999999999999,0.6204000000000001,0.572,0.5181
0.5877,0.4878,0.5544,0.5075999999999999,0.4733999999999999,0.3878999999999999,0.4274999999999999,0.3834,0.6560999999999999,0.5903999999999999,0.5112,0.4877999999999999,0.6056999999999999
0.406,0.41,0.7200000000000001,0.5339999999999999,0.312,0.264,0.292,0.454,0.62,0.518,0.4680000000000001,0.502,0.584
0.532,0.266,0.5558000000000001,0.5712,0.497,0.371,0.315,0.2282,0.5264000000000001,0.4466,0.4158,0.5222,0.5768000000000001
0.5598000000000001,0.3822,0.5189999999999999,0.5351999999999999,0.4295999999999999,0.3684,0.3467999999999999,0.384,0.5532,0.5261999999999999,0.4602,0.4109999999999999,0.5783999999999999
0.5586000000000001,0.4109,0.5327000000000001,0.546,0.4487,0.3773000000000001,0.3934000000000001,0.4375,0.6090000000000001,0.4977000000000001,0.5047000000000001,0.4858,0.5593
0.5985,0.3474,0.5372999999999999,0.6183,0.4977,0.4589999999999999,0.324,0.4599,0.6426,0.4616999999999999,0.4787999999999999,0.4113,0.5427
0.7751999999999999,0.2669,0.2907,0.4352,0.3009,0.2737,0.4607,0.3281,0.5661,0.4709000000000001,0.4046,0.391,0.7599000000000001
0.5895999999999999,0.4136,0.4992,0.584,0.4831999999999999,0.2832,0.4088,0.2952,0.5432,0.5552,0.5464,0.4576,0.5688
0.5424000000000001,0.423,0.5423999999999999,0.5279999999999998,0.4385999999999999,0.3678,0.3365999999999999,0.4031999999999999,0.6042,0.5448,0.4901999999999999,0.4163999999999999,0.5567999999999999
0.5592,0.4775999999999999,0.5963999999999999,0.612,0.5267999999999999,0.5784,0.3491999999999999,0.438,0.7379999999999999,0.5508000000000001,0.4464,0.3792,0.5352
0.74,0.715,0.51,0.4424999999999999,0.4575,0.24,0.495,0.435,0.6675,0.545,0.8125,0.6499999999999999,0.5475
0.5576000000000001,0.3383,0.476,0.6817000000000001,0.6120000000000001,0.3774,0.2771,0.2652,0.5287000000000001,0.408,0.5338000000000002,0.4182,0.4012
0.6321000000000001,0.4382,0.5705,0.5516000000000001,0.4235,0.3885,0.3626,0.4207,0.6349000000000001,0.49,0.4746000000000001,0.4522,0.6188
0.5425,0.395,0.71,0.7124999999999999,0.6425000000000001,0.3275,0.245,0.6825,0.565,0.7075,0.6575,0.47,0.4024999999999999
0.5464,0.448,0.6232000000000001,0.6376,0.5392,0.4384,0.396,0.3648,0.6248,0.5192,0.5808,0.4808,0.5711999999999999
0.5562,0.3948,0.5471999999999999,0.5717999999999999,0.4619999999999999,0.3762,0.3395999999999999,0.3905999999999999,0.5621999999999999,0.5082,0.4578,0.4169999999999998,0.5406
0.5908,0.4235,0.5978,0.5950000000000001,0.4858,0.4074,0.3682000000000001,0.4228,0.5775000000000001,0.5467000000000001,0.5334000000000001,0.4599,0.6111
0.3225,0.295,0.6975,0.5825,0.28,0.455,0.1725,0.5075000000000001,0.6375,0.3899999999999999,0.4,0.475,0.6975
0.52,0.155,0.4,0.4649999999999999,0.295,0.2249999999999999,0.44,0.1649999999999999,0.205,0.27,0.245,0.34,0.7150000000000001
0.5843999999999999,0.4139999999999999,0.486,0.5544,0.4956,0.3467999999999999,0.3696,0.5112,0.5688,0.4848,0.4775999999999999,0.4236,0.4428
0.5488999999999999,0.4807,0.5983999999999999,0.6423999999999999,0.4642,0.3069,0.3333,0.4256999999999999,0.5862999999999999,0.6544999999999999,0.5082,0.4213,0.5148
0.6255,0.4671,0.5633999999999999,0.5751,0.4760999999999999,0.4400999999999999,0.3410999999999999,0.4284,0.5733,0.4877999999999999,0.4796999999999999,0.3563999999999999,0.5471999999999999
0.63,0.2275,0.52,0.66,0.4975,0.4575,0.3525,0.345,0.5575,0.1674999999999999,0.435,0.615,0.5875
0.704,0.538,0.524,0.41,0.38,0.26,0.6060000000000001,0.306,0.554,0.5900000000000001,0.542,0.436,0.6679999999999999
0.2475,0.3275,0.54,0.615,0.5974999999999999,0.29,0.2975,0.2875,0.39,0.58,0.46,0.315,0.31
0.67,0.85,0.55,0.62,0.7,0.35,0.59,0.44,0.9,0.35,0.93,0.49,0.26
0.5474,0.4816000000000001,0.56,0.511,0.3598,0.3444,0.322,0.3136,0.5908000000000001,0.6734,0.4228,0.2842,0.6496000000000001
0.632,0.302,0.53,0.558,0.4620000000000001,0.332,0.508,0.276,0.5680000000000001,0.5940000000000001,0.402,0.528,0.7120000000000001
0.6293000000000001,0.4648,0.5901000000000001,0.5726,0.4725000000000001,0.4179,0.4060000000000001,0.4263,0.6216000000000002,0.5131,0.5446000000000002,0.4802,0.6285999999999999
0.5609999999999999,0.3806,0.5335,0.5620999999999999,0.4862,0.4917000000000001,0.3663,0.5247,0.6621999999999999,0.5489,0.5015999999999999,0.3872,0.5467
0.81,0.48,0.095,0.215,0.19,0.27,0.615,0.345,0.86,0.8049999999999999,0.51,0.335,0.9
0.488,0.325,0.46,0.541,0.4619999999999999,0.292,0.448,0.296,0.509,0.523,0.477,0.484,0.5670000000000001
0.5424000000000001,0.423,0.5423999999999999,0.5279999999999998,0.4385999999999999,0.3678,0.3365999999999999,0.4031999999999999,0.6042,0.5448,0.4901999999999999,0.4163999999999999,0.5567999999999999
0.5973,0.1386,0.561,0.5115000000000001,0.4982999999999999,0.6699,0.3267,0.4884,0.5907,0.4916999999999999,0.3399,0.4686,0.792
0.8225,0.5075000000000001,0.7324999999999999,0.7999999999999999,0.545,0.36,0.2775,0.4,0.735,0.55,0.7025000000000001,0.6025,0.7324999999999999
0.7887000000000001,0.5445,0.4422,0.6435000000000001,0.6369,0.4488,0.5016,0.3135,0.6237,0.1749,0.6336,0.4686,0.3696
0.5628,0.3839999999999999,0.498,0.54,0.4979999999999999,0.4188,0.3444,0.3912,0.4992,0.6048,0.5148,0.3756,0.5940000000000001
0.504,0.44,0.5180000000000001,0.552,0.506,0.322,0.29,0.358,0.688,0.556,0.4740000000000001,0.356,0.446
0.5429999999999999,0.377,0.509,0.6100000000000001,0.516,0.407,0.399,0.341,0.528,0.5730000000000001,0.475,0.378,0.543
0.6181000000000001,0.4801999999999999,0.5040000000000001,0.5592999999999999,0.4781000000000001,0.3822000000000001,0.3892000000000001,0.3555999999999999,0.5803000000000001,0.5565000000000001,0.5404000000000001,0.3871,0.5635
0.5577,0.4202,0.6391,0.6126999999999999,0.495,0.4521,0.4048,0.4664,0.6280999999999999,0.6357999999999999,0.4630999999999999,0.4081,0.5841
0.5562,0.3948,0.5471999999999999,0.5717999999999999,0.4619999999999999,0.3762,0.3395999999999999,0.3905999999999999,0.5621999999999999,0.5082,0.4578,0.4169999999999998,0.5406
0.482,0.186,0.366,0.354,0.294,0.314,0.338,0.342,0.448,0.63,0.098,0.24,0.638
0.6154,0.4216,0.6868000000000001,0.5814,0.5474000000000001,0.374,0.3773999999999999,0.3689,0.5899000000000001,0.7072,0.5083,0.4012,0.5933
0.66,0.1475,0.365,0.485,0.29,0.3925,0.3225,0.3425,0.625,0.455,0.2425,0.47,0.8374999999999999
0.5754000000000001,0.3774,0.5004,0.5225999999999998,0.4523999999999999,0.3348,0.3767999999999999,0.3534,0.5502,0.5129999999999999,0.4686,0.4349999999999999,0.5645999999999999
0.6095999999999999,0.4592,0.6208,0.5472,0.4808,0.3504,0.3656,0.424,0.6496000000000001,0.5528000000000001,0.58,0.5024,0.6176
0.4599999999999999,0.815,0.8300000000000001,0.6499999999999999,0.43,0.475,0.4549999999999999,0.54,0.735,0.6699999999999999,0.76,0.535,0.505
0.5378999999999999,0.6072,0.6940999999999999,0.5885,0.506,0.3993,0.3432,0.5412,0.6654999999999999,0.5709,0.6017,0.4455,0.4532
0.5628000000000001,0.3997,0.5292000000000001,0.5313,0.4459000000000001,0.385,0.3773000000000001,0.4221000000000001,0.5614000000000001,0.4564000000000001,0.5131000000000001,0.4711,0.5621
0.5768,0.4224,0.5855999999999999,0.568,0.4528,0.4128,0.4463999999999999,0.4024,0.6528,0.5728,0.4888,0.4671999999999999,0.6528
0.59,0.366,0.486,0.5569999999999999,0.49,0.371,0.412,0.254,0.495,0.474,0.491,0.452,0.5830000000000001
0.95,0.93,0.87,0.59,0.38,0.47,0.41,0.06,0.86,0.81,0.45,0.13,0.95
0.6279999999999998,0.34,0.5008,0.5248,0.4456,0.3647999999999999,0.4184,0.3999999999999999,0.5712,0.5247999999999999,0.4528,0.5144000000000001,0.6552
0.7524000000000001,0.3432,0.396,0.5841000000000001,0.4191,0.2805,0.3234,0.2211,0.6171,0.2607,0.5709000000000001,0.4752,0.6435
0.67,0.85,0.55,0.62,0.7,0.35,0.59,0.44,0.9,0.35,0.93,0.49,0.26
0.5688,0.3704,0.5016,0.6335999999999999,0.5064000000000001,0.388,0.3703999999999999,0.3968,0.5296,0.5072,0.5144,0.4584,0.532
0.5866000000000001,0.4914,0.5915,0.5502,0.4844,0.4242000000000001,0.3857,0.4641,0.6573000000000001,0.6306999999999999,0.5278000000000002,0.4242,0.5978
0.53,0.454,0.527,0.598,0.478,0.373,0.355,0.442,0.6130000000000001,0.5670000000000001,0.5690000000000001,0.499,0.525
0.6335999999999998,0.4808,0.5168,0.5791999999999999,0.4271999999999999,0.3152,0.336,0.3336,0.5800000000000001,0.4824,0.5248,0.4024,0.5632
0.58,0.4320000000000001,0.5872,0.628,0.5208,0.4216,0.4407999999999999,0.4168,0.6456,0.5992,0.5455999999999999,0.4608,0.5888000000000001
